unit_id,is_unit,sequence,COUNTY,ACRES,geom_acres,MULTIUSE,MAIN_CROP,crop_sequence,t20_slot,t20_peak_date,crop_before,crop_after,crop_after_peak_date,touches_perm_water,lon,lat,x_3310,y_3310
2717291,False,B,Monterey,18.152323751021527,18.152396331098792,D,T4,T20 > T4,1,2022-10-18,,T4,2023-09-28,False,-121.716598,36.648684,-153253.5,-150643.1
2714473,True,A,Monterey,1.595897270517689,1.5959036594300837,S,T20,T20,2,,,,,False,-121.661582,36.856347,-147937.9,-127653.3
2714465,False,B,Monterey,3.64318680773637,3.6432013770857474,S,T20,T20 > X,2,2022-10-27,,X,,False,-121.668902,36.909134,-148486.3,-121775.5
2725591,True,A,Monterey,32.54794475221489,32.548074984271,S,T20,T20,2,,,,,False,-121.744182,36.70732,-155596.0,-144082.2
2714442,True,A,Monterey,5.06306467336807,5.063084922666339,S,T20,T20,2,,,,,False,-121.784484,36.841538,-158910.1,-129100.1
2723649,False,B,Monterey,3.594353271665204,3.5943676458267624,S,T20,T20 > X,2,2022-10-27,,X,,False,-121.707995,36.774272,-152234.1,-136700.9
2717293,True,A,Monterey,17.0674294039297,17.067497690780723,S,T20,T20,2,,,,,False,-121.675851,36.763082,-149391.4,-137995.5
2714411,True,A,Monterey,2.5154154191457447,2.515425480477788,S,T20,T20,2,,,,,False,-121.703489,36.874482,-151632.4,-125571.7
2716467,False,B,Monterey,28.890467330603848,28.890583151380785,T,T4,T20 > T4 > T4,1,2022-10-19,,T4,2023-04-12,False,-121.72576,36.892861,-153577.5,-123493.4
2714388,True,A,Monterey,5.210174924131218,5.210195763510067,S,T20,T20,2,,,,,False,-121.710941,36.785017,-152475.1,-135502.0
2714378,True,A,Monterey,2.5266392273195457,2.5266493342086997,S,T20,T20,2,,,,,False,-121.704966,36.874706,-151763.5,-125544.5
2724000,True,A,Monterey,61.555669343968695,61.555915634451196,S,T20,T20,2,,,,,False,-121.708743,36.787469,-152274.4,-135233.0
2722305,True,A,Monterey,8.390280727125779,8.390314279515874,S,T20,T20,2,,,,,False,-121.696991,36.847711,-151107.3,-128557.2
2718539,True,A,Monterey,2.1571539588136845,2.157162590693392,S,T20,T20,2,,,,,False,-121.7276,36.885486,-153756.1,-124310.0
2724001,False,B,Monterey,26.91651115830477,26.916618867608914,T,T4,T20 > G6 > T4,1,2022-11-04,,G6,2023-03-12,False,-121.791661,36.833662,-159565.7,-129963.3
2716471,False,B,Monterey,29.580824365863457,29.580942703662977,D,T4,T20 > T4,1,2022-10-27,,T4,2023-07-24,False,-121.781385,36.789793,-158742.2,-134855.7
2714284,True,A,Monterey,1.5299101885359372,1.529916306740341,S,T20,T20,2,,,,,False,-121.708654,36.865684,-152109.8,-126541.1
2714265,True,A,Monterey,11.177793173945235,11.177837883080917,S,T20,T20,2,,,,,False,-121.792478,36.829729,-159646.7,-130399.1
2716479,False,B,Monterey,18.602222020204863,18.60229641213155,T,T30,T20 > T30 > T30,1,2022-10-10,,T30,2023-07-01,False,-121.717621,36.646479,-153349.3,-150886.4
2714252,True,A,Monterey,17.086061985570968,17.086130321089726,S,T20,T20,2,,,,,False,-121.750589,36.746208,-156087.7,-139750.3
2714247,False,B,Monterey,0.8380884543837317,0.8380918070495803,D,G6,T20 > G6,1,2022-10-26,,G6,2023-03-10,False,-121.78038,36.845164,-158537.1,-128704.1
2714245,True,A,Monterey,1.074316731524941,1.0743210289326168,S,T20,T20,2,,,,,False,-121.717871,36.860567,-152940.5,-127095.0
2714235,True,A,Monterey,14.014779633188674,14.01483567860033,S,T20,T20,2,,,,,False,-121.71548,36.77309,-152903.6,-136820.2
2714223,False,B,Monterey,1.0858023079095673,1.08580664894675,S,T20,T20 > X,2,2022-11-27,,X,,False,-121.687314,36.782099,-150375.6,-135864.0
2714220,True,A,Monterey,39.869765806687894,39.86992523546594,S,T20,T20,2,,,,,False,-121.777938,36.828766,-158353.9,-130530.5
