unit_id,is_unit,sequence,COUNTY,ACRES,lon,lat,elev_m,km_to_river,t20_peak_date,crop_sequence,truth,opt15,clear15,s1_vv,s1_vh,s1_both,pre_vv,post_vv,d_vv,d_vv_31,base_vv,base_vh,pre_ndvi,post_ndvi,d_ndvi,pre_n,post_n,image_trigger,cpc_event,prism_event,daymet_event,imerg_event,cpc_jan,prism_jan,daymet_jan,imerg_jan,rain_spread_mm
4400762,True,A,Santa Cruz,1.4526421932010742,-121.821532,36.882411,27.08470678760788,1.7310056464904535,,T20,not_flooded,0.0,0.7098542087900396,0.0,0.0407044801532403,0.0,-16.006049835116634,-14.165729575824267,1.840320259292365,4.84181828056831,0.8109503032882837,1.0,0.3190802670234288,0.395281026375932,0.0762007593525032,6.0,14.0,False,79.23750667572023,109.97149848937988,112.0700011253357,67.69999848026782,151.53327037096025,193.0911934375763,209.69000244140625,191.6849961988628,44.37000264506787
4400773,True,A,Santa Cruz,4.68539577849929,-121.757066,36.936082,26.85130274869625,0.3894287077540299,,T20,not_flooded,0.0,1.0,0.0,0.0,0.0,-10.324021451897943,-9.995069442794083,0.32895200910386,0.0614755186144773,0.0,0.3388488495107114,0.1808189237849918,0.2701325549011771,0.0893136311161852,3.0,8.0,False,79.23750667572023,101.1646978855133,114.88000011444092,69.51999836880714,151.53327037096025,198.1424939632416,213.82999992370603,182.43499598558992,45.36000174563378
4400774,True,A,Santa Cruz,1.6071931643726476,-121.820984,36.877564,38.53154473920688,1.731506557167753,,T20,unknown,0.0,0.0,0.0109647013561604,0.0102914302202558,0.0,-16.249280511015975,-16.011751635260623,0.2375288757553519,1.7322103114052307,0.924256997210734,0.98821775512167,0.4203334831771249,0.3824137678937613,-0.0379197152833635,6.0,14.0,False,79.23750667572023,109.97149848937988,107.05999946594238,67.69999848026782,151.53327037096025,193.0911934375763,202.0200023651123,191.6849961988628,42.27150000911206
4400785,False,B,Santa Cruz,8.417185461745689,-121.781594,36.896329,,,2022-10-19,T20 > T30 > T30,not a unit (sequence B/C),,,,,,,,,,,,,,,,,False,,,,,,,,,
4400793,True,A,Santa Cruz,1.0548364482097798,-121.820272,36.882983,27.792780156189885,1.618842922625881,,T20,unknown,0.0,0.0,0.0,0.0,0.0,-11.28311818394686,-10.529425290632132,0.753692893314728,3.263649100054685,0.0140389562660786,0.2842337375964719,0.4021190126934109,0.4663900052195566,0.0642709925261457,6.0,14.0,False,79.23750667572023,109.97149848937988,112.0700011253357,67.69999848026782,151.53327037096025,193.0911934375763,209.69000244140625,191.6849961988628,44.37000264506787
4404623,False,B,Santa Cruz,6.8316010250818175,-121.816302,36.896624,,,2022-11-02,T20 > G6,not a unit (sequence B/C),,,,,,,,,,,,,,,,,False,,,,,,,,,
4404240,True,A,Santa Cruz,37.529668224397874,-121.733504,36.911828,10.48627841494812,0.1566439825882558,,T20,unknown,0.0,0.0,0.0,0.0169868445730514,0.0,-9.213425209944864,-8.40015839234901,0.8132668175958546,0.7240339119572816,0.0,0.5472228920504781,0.5056327617304552,0.5078950668393524,0.0022623051088971,3.0,7.326235214829378,False,79.23750667572023,101.1646978855133,106.90000188350676,69.51999836880714,151.53327037096025,198.1424939632416,195.38000321388245,182.43499598558992,37.380003514699624
4400796,True,A,Santa Cruz,1.8720697962347428,-121.849317,36.934836,50.77586987967576,3.1507839922002896,,T20,unknown,0.0,0.0,0.0,0.0,0.0,-10.40925362265924,-10.27340992933787,0.1358436933213695,1.13509512542951,0.0,0.0282660724601799,0.6464689033507335,0.6154438004597407,-0.0310251028909928,8.0,16.0,False,79.23750667572023,134.08640003204346,127.6300003528595,76.7449983721599,151.53327037096025,240.0761926174164,249.25000524520877,187.7149960519746,57.34140165988356
4400820,True,A,Santa Cruz,3.2152420008311595,-121.830674,36.898728,29.989231792629152,2.1735507573465527,,T20,unknown,0.0,0.0,0.0198406009968457,0.0444968818472947,0.0,-15.164991225144083,-15.401260937543736,-0.2362697123996504,0.4650735760722,0.5951457947075679,0.9399725506248344,0.0476005088440787,0.0609500458805914,0.0133495370365126,8.0,14.0,False,79.23750667572023,134.08640003204346,117.87000274658205,76.7449983721599,151.53327037096025,240.0761926174164,220.7500021457672,187.7149960519746,57.34140165988356
4400821,True,A,Santa Cruz,0.9393606664494653,-121.822254,36.878672,38.328370276804186,1.818078432290096,,T20,unknown,0.0,0.0163043478260869,0.0,0.0,0.0,-16.423988820169644,-15.42319773038246,1.0007910897871837,1.8610671256248352,0.8180994729907773,1.0,0.3886058190677986,0.3243553268015187,-0.0642504922662798,6.0,14.0,False,79.23750667572023,109.97149848937988,107.05999946594238,67.69999848026782,151.53327037096025,193.0911934375763,202.0200023651123,191.6849961988628,42.27150000911206
4400825,True,A,Santa Cruz,0.7684373761010191,-121.829384,36.91563,73.64405525646201,2.3074407398605103,,T20,unknown,0.0,0.0,0.0,0.0,0.0,-15.047898978656807,-13.91915945208602,1.1287395265707882,0.9509946319817466,0.5363892239646161,0.8463007639726579,0.4849748152881489,0.4053648244612036,-0.0796099908269453,8.0,14.0,False,79.23750667572023,134.08640003204346,122.6900029182434,76.7449983721599,151.53327037096025,240.0761926174164,223.79000115394592,187.7149960519746,57.34140165988356
4400838,True,A,Santa Cruz,0.5237659633051445,-121.827474,36.915985,82.2210054731193,2.176548479966465,,T20,unknown,0.0,0.0,0.0,0.044280442804428,0.0,-13.111771787511763,-12.376643382009895,0.7351284055018681,-0.313754695865617,0.1375645756457564,0.8185977859778597,0.4681369196268906,0.3966737522322313,-0.0714631673946592,8.0,14.0,False,79.23750667572023,134.08640003204346,122.6900029182434,76.7449983721599,151.53327037096025,240.0761926174164,223.79000115394592,187.7149960519746,57.34140165988356
4400843,True,A,Santa Cruz,0.8121013395708824,-121.818651,36.881332,31.02039479461672,1.4745935317828147,,T20,unknown,0.0,0.0,0.0,0.0067471253444835,0.0,-15.500171249711386,-13.963521220542251,1.5366500291691343,4.394894287272212,0.7184263042858497,0.76774684025468,0.4018308816980887,0.4572600852731718,0.055429203575083,6.0,14.0,False,79.23750667572023,109.97149848937988,112.0700011253357,67.69999848026782,151.53327037096025,193.0911934375763,209.69000244140625,191.6849961988628,44.37000264506787
4400844,False,B,Santa Cruz,1.7048632875974612,-121.815787,36.892325,,,2022-11-04,T20 > G6,not a unit (sequence B/C),,,,,,,,,,,,,,,,,False,,,,,,,,,
4400856,True,A,Santa Cruz,1.2807766358239816,-121.820339,36.880233,41.7561554635348,1.62879379380341,,T20,unknown,0.0,0.0,0.0,0.0,0.0,-15.24823970854178,-14.574506410994909,0.6737332975468728,1.4610872076164725,0.6107935743938392,1.0,0.4041026528866653,0.3837094506440801,-0.0203932022425852,6.0,14.0,False,79.23750667572023,109.97149848937988,107.05999946594238,67.69999848026782,151.53327037096025,193.0911934375763,202.0200023651123,191.6849961988628,42.27150000911206
4404131,True,A,Santa Cruz,3.1369929239854013,-121.814555,36.887891,41.01700050612867,1.1099142314584054,,T20,unknown,0.0,0.3355953115360888,0.0001233806292412,0.062553979025293,0.0,-13.58956903542608,-12.842653439889975,0.7469155955361018,0.1103338081657643,0.1121283158544108,0.9274275138803206,0.381367890036893,0.377314786271943,-0.0040531037649499,8.0,14.0,False,79.23750667572023,109.97149848937988,110.84999990463255,67.69999848026782,151.53327037096025,193.0911934375763,204.6899991035461,191.6849961988628,43.15000142436473
4400862,True,A,Santa Cruz,1.1371155936477937,-121.743493,36.961225,32.53197256002298,0.3932010046932099,,T20,unknown,0.0,0.0,0.0,0.0,0.0,-11.283231269008924,-9.809593964192564,1.473637304816359,0.6921701873984567,0.0,0.0,0.5950710370312718,0.670851910606828,0.0757808735755561,6.0,14.0,False,79.23750667572023,129.63119411468506,117.91000294685364,69.51999836880714,151.53327037096025,222.34979557991028,223.89000153541565,182.43499598558992,60.11119574587792
4400865,True,A,Santa Cruz,2.2704417475730096,-121.818661,36.876272,14.364363043040315,1.5219910483067254,,T20,unknown,0.0,0.4074490178054675,0.0,0.0,0.0,-14.959283696730797,-13.549070225941726,1.4102134707890706,2.350968500135915,0.4961699519967316,0.8936438225581316,0.4736133181117987,0.4868316049844353,0.0132182868726365,6.0,14.0,False,79.23750667572023,109.97149848937988,107.05999946594238,67.69999848026782,151.53327037096025,193.0911934375763,202.0200023651123,191.6849961988628,42.27150000911206
4400880,True,A,Santa Cruz,1.6950301918248836,-121.804566,36.890422,14.6179877844704,0.220866569953554,,T20,unknown,0.0,0.2475070899277285,0.0,0.0211783002470039,0.0,-14.909182808583587,-13.947351426647344,0.9618313819362464,0.7567732080710794,0.5510474796450464,0.849419083340957,0.3457641688187174,0.3771778813367925,0.0314137125180751,6.837526301344802,14.003430610191206,False,79.23750667572023,97.8693985939026,106.75000071525574,67.69999848026782,151.53327037096025,183.5908932685852,197.81000089645383,191.6849961988628,39.050002234987915
4405407,True,A,Santa Cruz,14.346041959017642,-121.725497,36.931484,20.52059754897294,0.1410088117778596,,T20,unknown,0.0,0.0,0.0,0.0282758620689655,0.0,-7.927386943554109,-7.024375188043052,0.9030117555110566,1.0061115667231997,0.0,0.4333189655172413,0.2633519122025985,0.3689415988988437,0.1055896866962451,3.0,8.932737068965519,False,79.23750667572023,104.31609773635864,112.34999799728394,69.51999836880714,151.53327037096025,198.88559532165527,205.8599989414215,182.43499598558992,42.8299996284768
4400892,False,B,Santa Cruz,1.898293067844484,-121.82196,36.921472,,,2022-10-27,T20 > G6,not a unit (sequence B/C),,,,,,,,,,,,,,,,,False,,,,,,,,,
4400894,True,A,Santa Cruz,3.64672332872667,-121.827538,36.909411,71.06531844129285,1.926576572995964,,T20,unknown,0.0,0.0,0.0,0.0389764698393838,0.0,-13.018037309128072,-12.598120393129769,0.4199169159983054,0.1270207969112142,0.1010375336827141,0.7351849101440667,0.4633978505343352,0.4429681328345052,-0.0204297176998299,8.0,14.0,False,79.23750667572023,134.08640003204346,122.74000096321106,76.7449983721599,151.53327037096025,240.0761926174164,228.060004234314,187.7149960519746,57.34140165988356
4400917,True,A,Santa Cruz,2.008416703318698,-121.812549,36.886004,38.17404060852535,0.931399507291626,,T20,unknown,0.0,0.2171244437624674,0.0,0.0,0.0,-16.464128899719118,-16.09879441291298,0.3653344868061374,1.3284181449150996,0.9989258861439312,0.9622142089918676,0.4725450655322271,0.3853358728675383,-0.0872091926646887,6.0,14.0,False,79.23750667572023,109.97149848937988,110.84999990463255,67.69999848026782,151.53327037096025,193.0911934375763,204.6899991035461,191.6849961988628,43.15000142436473
4405143,True,A,Santa Cruz,5.902426139133166,-121.813319,36.882308,26.88730883397241,0.9999813786615704,,T20,unknown,0.0,0.0,0.01001885902876,0.0026847922887526,0.0,-15.361780759834014,-14.89085285937963,0.4709279004543845,0.9617827830184584,0.6722588925559222,0.9468542092304468,0.290057160362677,0.323090044823426,0.033032884460749,6.0,14.0,False,79.23750667572023,109.97149848937988,104.64000082015993,67.69999848026782,151.53327037096025,193.0911934375763,195.6199975013733,191.6849961988628,42.27150000911206
4400934,True,A,Santa Cruz,1.1524815311159675,-121.827471,36.914779,87.37691634056604,2.112880377853146,,T20,unknown,0.0,0.0,0.0,0.0109808676906494,0.0,-15.652720921796853,-14.01093826622458,1.641782655572273,1.3272882059429492,0.7423874966316355,1.0,0.4594475524974331,0.4180006676347742,-0.0414468848626589,8.0,14.0,False,79.23750667572023,134.08640003204346,122.6900029182434,76.7449983721599,151.53327037096025,240.0761926174164,223.79000115394592,187.7149960519746,57.34140165988356
4400967,True,A,Santa Cruz,0.3331060094608837,-121.829541,36.916379,73.12445690856347,2.3584922317002976,,T20,unknown,0.0,0.0,0.0,0.0,0.0,-11.804584298100773,-10.372756356455351,1.4318279416454214,1.347855314480192,0.065743132190655,0.6644752289269781,0.4895686267630878,0.444460109348559,-0.0451085174145287,8.0,14.0,False,79.23750667572023,134.08640003204346,125.30999660491943,76.7449983721599,151.53327037096025,240.0761926174164,233.42999815940857,187.7149960519746,57.34140165988356
4400977,True,A,Santa Cruz,1.6251476209469935,-121.828454,36.897689,35.52838969525894,1.9761787806176505,,T20,unknown,0.0,0.0,0.0,0.0464850447704324,0.0,-12.018487257798844,-12.218498226243316,-0.2000109684444719,0.6481503928348964,0.0089064583730234,0.717136597447133,0.140870358935451,0.1821853408168034,0.0413149818813523,7.027671937511908,14.0,False,79.23750667572023,134.08640003204346,114.90999984741212,67.69999848026782,151.53327037096025,240.0761926174164,215.13999795913696,191.6849961988628,66.38640155177563
4400996,False,B,Santa Cruz,2.0712328012933288,-121.806353,36.886845,,,2022-10-25,T20 > G6,not a unit (sequence B/C),,,,,,,,,,,,,,,,,False,,,,,,,,,
4401004,False,B,Santa Cruz,21.433566111308675,-121.774351,36.886568,,,2022-10-17,T20 > T30 > T4,not a unit (sequence B/C),,,,,,,,,,,,,,,,,False,,,,,,,,,
4404463,True,A,Santa Cruz,1.0173679163470672,-121.759011,36.977315,46.77611223779569,0.4888048864165389,,T20,unknown,0.0,0.0,0.0,0.0184792487125113,0.0,-9.554949985942166,-9.65124806907915,-0.0962980831369844,0.0497333930634145,0.0,0.0,0.3590598904539855,0.3884315904364175,0.029371699982432,6.0,16.0,False,79.23750667572023,129.63119411468506,122.37999749183656,69.51999836880714,151.53327037096025,222.34979557991028,239.3499998152256,182.43499598558992,60.11119574587792
4404313,True,A,Santa Cruz,14.92737526539832,-121.759517,36.930081,24.444234194757414,1.0564608515185057,,T20,not_flooded,0.0,1.0,0.0,0.0187666449052341,0.0,-9.21411290187088,-8.261167936182414,0.9529449656884664,1.0548173273099462,0.0,0.6123615299323328,0.1829024261795884,0.2853353928437086,0.1024329666641202,3.0,7.013953223282663,False,79.23750667572023,101.1646978855133,112.1899995803833,69.51999836880714,151.53327037096025,198.1424939632416,207.6599969863892,182.43499598558992,42.670001211576164
4401013,True,A,Santa Cruz,1.9512490428192824,-121.824452,36.884363,34.72278680646015,1.9908588544815096,,T20,unknown,0.0,0.0,0.0001186333438785,0.0,0.0,-14.177009859160645,-13.686092690577953,0.4909171685826905,0.8742694627740555,0.1828930718127175,0.7920357481809555,0.6168232969409378,0.5684555536692878,-0.04836774327165,6.0,14.0,False,79.23750667572023,109.97149848937988,112.0700011253357,67.69999848026782,151.53327037096025,193.0911934375763,209.69000244140625,191.6849961988628,44.37000264506787
4401027,True,A,Santa Cruz,23.9600406082283,-121.728361,36.961058,52.14816783953992,1.738681081006103,,T20,unknown,0.0,0.0,0.0,0.0032565930678785,0.0,-10.445885972995969,-9.503148722501304,0.9427372504946624,1.292779992596616,0.0,0.0018913414645954,0.2613941257445294,0.4283778341620601,0.1669837084175307,5.998353951967672,14.01329103097475,False,79.23750667572023,153.09749460220337,117.759996175766,69.51999836880714,151.53327037096025,282.29499101638794,218.7999997138977,182.43499598558992,83.57749623339623
4401034,True,A,Santa Cruz,3.287351204876996,-121.683646,36.926177,19.341398756848488,1.8294347021728965,,T20,unknown,0.0,0.0,0.0,0.1169047842842372,0.0,-13.950478110018596,-12.846468340909624,1.1040097691089734,1.5282680683179564,0.2652739919165335,0.6064479744336874,0.1160880751982758,0.2087248678070809,0.0926367926088051,3.0,8.0,False,79.23750667572023,107.0259974002838,109.92000138759612,66.27499858662486,151.53327037096025,207.3426961898804,196.69000148773196,167.63999602384865,43.645002800971255
4401046,True,A,Santa Cruz,1.9646792157749264,-121.848708,36.934173,52.01021358436913,3.1307245573802858,,T20,unknown,0.0,0.0,0.0,0.0,0.0,-11.439799587479095,-10.88012441408593,0.5596751733931651,0.6035256465718195,0.0,0.1897047810492294,0.6470035286556021,0.612658793070334,-0.034344735585268,8.0,16.0,False,79.23750667572023,134.08640003204346,124.39999747276306,76.7449983721599,151.53327037096025,240.0761926174164,242.3099989891052,187.7149960519746,57.34140165988356
4401049,True,A,Santa Cruz,1.4080152315261918,-121.819591,36.881693,33.32856328599237,1.5582551656489794,,T20,unknown,0.0,0.0,0.0,0.0040004384042086,0.0,-13.974928168978847,-12.219374174351511,1.755553994627336,5.717901873816601,0.2608505041648399,0.6480162209557212,0.3548965358756342,0.4508958885896133,0.0959993527139791,6.0,14.0,False,79.23750667572023,109.97149848937988,112.0700011253357,67.69999848026782,151.53327037096025,193.0911934375763,209.69000244140625,191.6849961988628,44.37000264506787
4401053,True,A,Santa Cruz,0.922942478203584,-121.820234,36.878762,36.8760760872125,1.6390513529238184,,T20,unknown,0.0,0.0,0.0,0.006402695871946,0.0,-16.325443045997012,-14.78093404997281,1.5445089960242022,1.864353303239897,0.720050547598989,1.0,0.349660625192631,0.3076808724505317,-0.0419797527420993,6.0,14.0,False,79.23750667572023,109.97149848937988,107.05999946594238,67.69999848026782,151.53327037096025,193.0911934375763,202.0200023651123,191.6849961988628,42.27150000911206
4401074,True,A,Santa Cruz,1.3902410060203738,-121.830512,36.915995,76.74930356900138,2.41531870942893,,T20,unknown,0.0,0.0,0.0283995990644838,0.0885399264951553,0.0,-12.744725231279713,-14.008918995469664,-1.2641937641899528,-0.4502680417586227,0.0055128633478115,0.6281879942087093,0.5410037749341237,0.4662532739035071,-0.0747505010306165,8.0,14.0,False,79.23750667572023,134.08640003204346,122.74000096321106,76.7449983721599,151.53327037096025,240.0761926174164,228.060004234314,187.7149960519746,57.34140165988356
4401107,True,A,Santa Cruz,2.1056296911255905,-121.829207,36.899314,35.62601680249737,2.0429877927693965,,T20,unknown,0.0,0.0,0.0126157364712826,0.0188129403519126,0.0,-13.97914161188414,-14.363218808158704,-0.3840771962745641,-0.4905521340028578,0.1637463572983142,0.9361097790401712,0.040598645676486,0.0811342197026538,0.0405355740261677,8.0,14.0,False,79.23750667572023,134.08640003204346,117.87000274658205,76.7449983721599,151.53327037096025,240.0761926174164,220.7500021457672,187.7149960519746,57.34140165988356
4405149,False,B,Santa Cruz,10.4424376557963,-121.731686,36.930928,,,2022-10-18,T20 > G6 > T30,not a unit (sequence B/C),,,,,,,,,,,,,,,,,False,,,,,,,,,
4401123,True,A,Santa Cruz,41.12472450917273,-121.819502,36.901892,53.01206657566885,1.1793139707095486,,T20,unknown,0.0,0.0,0.0081967059018162,0.0429857065240891,0.0,-13.932089647038346,-13.37707649048641,0.5550131565519365,1.4442606295738614,0.3084950584767288,0.8867839397203721,0.3004893709447748,0.3518726645020505,0.0513832935572757,7.827228103421372,14.0,False,79.23750667572023,134.08640003204346,114.02999806404114,76.7449983721599,151.53327037096025,240.0761926174164,210.3900022506714,187.7149960519746,57.34140165988356
4401139,False,B,Santa Cruz,14.002235502690167,-121.808334,36.872674,,,2022-10-17,T20 > T30 > T30,not a unit (sequence B/C),,,,,,,,,,,,,,,,,False,,,,,,,,,
4401154,True,A,Santa Cruz,3.056176903818478,-121.818667,36.88083,36.2095538856773,1.4767669237809804,,T20,unknown,0.0,0.0,0.0,0.0313576494427558,0.0,-16.954027261067235,-15.918117302776611,1.035909958290624,1.5159431666754593,0.8624113475177306,0.8874620060790275,0.6255292877260493,0.5498785163871303,-0.075650771338919,6.0,14.0,False,79.23750667572023,109.97149848937988,112.0700011253357,67.69999848026782,151.53327037096025,193.0911934375763,209.69000244140625,191.6849961988628,44.37000264506787
4401201,True,A,Santa Cruz,2.435387088435565,-121.811731,36.885489,35.18070998716003,0.8585999418849833,,T20,unknown,0.0,0.0,0.0,0.016089108910891,0.0,-14.56310964225199,-13.879210499418791,0.6838991428331962,1.0468168668957567,0.4351675552170602,0.7340695608022344,0.4969163421427016,0.4685190261662474,-0.0283973159764541,6.329683929931454,14.0,False,79.23750667572023,109.97149848937988,110.84999990463255,67.69999848026782,151.53327037096025,193.0911934375763,204.6899991035461,191.6849961988628,43.15000142436473
4401203,True,A,Santa Cruz,6.28264893599416,-121.753429,36.947962,28.836641602941192,0.4831679248245561,,T20,unknown,0.0,0.423404438857875,0.0,0.0,0.0,-10.063526066303924,-9.558626796497007,0.5048992698069181,0.0119827043465239,0.0,0.0,0.6736404916378601,0.6900891161563456,0.0164486245184855,3.0,7.0,False,79.23750667572023,129.63119411468506,117.44999551773073,69.51999836880714,151.53327037096025,222.34979557991028,220.51999807357788,182.43499598558992,60.11119574587792
4401213,False,B,Santa Cruz,3.8557191271130784,-121.807173,36.88723,,,2022-10-25,T20 > G6,not a unit (sequence B/C),,,,,,,,,,,,,,,,,False,,,,,,,,,
4401228,True,A,Santa Cruz,0.5326837267342522,-121.811447,36.887937,29.32982101262017,0.8332957230616082,,T20,not_flooded,0.0,1.0,0.0,0.0,0.0,-15.261735844698372,-12.975321611863407,2.286414232834966,2.68635515562638,0.6021631102016957,0.9973691902952352,0.3869196601175002,0.4434726511358834,0.0565529910183832,8.0,14.0,False,79.23750667572023,97.8693985939026,110.84999990463255,67.69999848026782,151.53327037096025,183.5908932685852,204.6899991035461,191.6849961988628,43.15000142436473
4401249,False,B,Santa Cruz,3.995473996053931,-121.822139,36.89192,,,2022-10-17,T20 > G6 > T30,not a unit (sequence B/C),,,,,,,,,,,,,,,,,False,,,,,,,,,
4405152,True,A,Santa Cruz,12.538948070888022,-121.832415,36.912331,65.95207816944668,2.424309453349238,,T20,unknown,0.0,0.0,0.0125760574060032,0.0143145124003624,0.0015720071757504,-12.999609652972772,-12.294430681762467,0.7051789712103034,1.2958633012860314,0.1313828114885983,0.4275427986659516,0.0892650837734863,0.1757274666571337,0.0864623828836473,8.0,14.0,False,79.23750667572023,134.08640003204346,122.74000096321106,76.7449983721599,151.53327037096025,240.0761926174164,228.060004234314,187.7149960519746,57.34140165988356
4401269,True,A,Santa Cruz,1.1453136996093527,-121.824758,36.885775,41.53072123528814,2.0180571770448683,,T20,unknown,0.0,0.0,0.0,0.0123348611485575,0.0,-14.404137264323433,-13.511846448991562,0.8922908153318705,1.3694156412683949,0.3050013480722566,0.7640873550822325,0.5759213059401377,0.5416457941768209,-0.0342755117633167,6.0,14.0,False,79.23750667572023,109.97149848937988,112.0700011253357,67.69999848026782,151.53327037096025,193.0911934375763,209.69000244140625,191.6849961988628,44.37000264506787
4404634,False,B,Santa Cruz,7.922919626571019,-121.815803,36.90688,,,2022-10-19,T20 > G6,not a unit (sequence B/C),,,,,,,,,,,,,,,,,False,,,,,,,,,
4405153,True,A,Santa Cruz,2.693713397150378,-121.811762,36.887432,29.656018772268265,0.8613370442041388,,T20,not_flooded,0.0,0.5677306288964864,0.0,0.0039072600339012,0.0,-13.393965220898757,-12.898466528534104,0.4954986923646522,1.5515668912065106,0.0697848133996035,0.1405464418076824,0.2033154737785149,0.246293867290573,0.0429783935120581,7.604677220099405,14.0,False,79.23750667572023,109.97149848937988,110.84999990463255,67.69999848026782,151.53327037096025,193.0911934375763,204.6899991035461,191.6849961988628,43.15000142436473
4401286,True,A,Santa Cruz,1.300559830971015,-121.816618,36.880127,28.122870287797223,1.2996726264439824,,T20,unknown,0.0,0.3577028150611711,0.0757215821356455,0.0461456229956051,0.0,-13.327134611988551,-13.064649574743402,0.262485037245149,0.4075583477623894,0.0692481292315001,0.3426772775864116,0.4845993815905647,0.4052654643840525,-0.0793339172065122,6.0,14.0,False,79.23750667572023,109.97149848937988,107.05999946594238,67.69999848026782,151.53327037096025,193.0911934375763,202.0200023651123,191.6849961988628,42.27150000911206
4401304,True,A,Santa Cruz,0.6467809112580003,-121.810613,36.888571,27.4775664892267,0.7590618177003879,,T20,not_flooded,0.0,0.9342638988308276,0.0,0.0,0.0,-13.062768629183614,-12.889532717076955,0.1732359121066586,0.5429705929821225,0.0,0.7701026008112619,0.3711933742784649,0.3645486000030199,-0.0066447742754449,6.755070388928655,14.0,False,79.23750667572023,97.8693985939026,110.84999990463255,67.69999848026782,151.53327037096025,183.5908932685852,204.6899991035461,191.6849961988628,43.15000142436473
4401306,True,A,Santa Cruz,3.836667010427874,-121.778639,36.978671,61.96952540726465,0.3281300880421743,,T20,not_flooded,0.0,0.5170572470630906,0.0,0.0,0.0,-11.181578682658277,-10.684899747081008,0.4966789355772665,1.499342092547037,0.0,0.0,0.5596935502748063,0.5783019768358694,0.018608426561063,12.0,29.86328006931711,False,79.23750667572023,138.15709829330444,126.2999985218048,69.51999836880714,151.53327037096025,250.71009016036987,245.07999914884567,182.43499598558992,68.6370999244973
4401313,True,A,Santa Cruz,2.586698266047749,-121.805261,36.889074,17.917542627222772,0.2827258708335154,,T20,unknown,0.0,0.3921791383897874,0.0,0.0098956620526772,0.0,-16.309797937992602,-15.44441450519275,0.8653834327998524,0.4989528040379269,0.892194086519776,0.944602230260994,0.3247781187512421,0.2862727832367767,-0.0385053355144653,6.0,15.754163054201918,False,79.23750667572023,97.8693985939026,106.75000071525574,67.69999848026782,151.53327037096025,183.5908932685852,197.81000089645383,191.6849961988628,39.050002234987915
4401325,True,A,Santa Cruz,0.6091627232746106,-121.759577,36.949859,33.08580334249295,0.951333550705951,,T20,not_flooded,0.0,1.0,0.0,0.0,0.0,-10.691942395974351,-10.317204059364723,0.3747383366096262,2.5090161998807865,0.0,0.0,0.3696782219974014,0.4729054450747454,0.103227223077344,3.0,7.0,False,79.23750667572023,129.63119411468506,117.44999551773073,69.51999836880714,151.53327037096025,222.34979557991028,220.51999807357788,182.43499598558992,60.11119574587792
4401331,False,B,Santa Cruz,6.381909864116548,-121.826866,36.89464,,,2022-10-27,T20 > G6 > T30,not a unit (sequence B/C),,,,,,,,,,,,,,,,,False,,,,,,,,,
4401334,True,A,Santa Cruz,0.6065465140819777,-121.827146,36.915945,81.90104506814136,2.1490436470909056,,T20,unknown,0.0,0.0,0.0,0.0077283669073862,0.0,-15.75975636920244,-14.726566097549336,1.0331902716531047,1.3791806497003414,0.6963131889015585,0.5604966425947042,0.4397668341191477,0.400881286778937,-0.0388855473402107,8.0,14.0,False,79.23750667572023,134.08640003204346,122.6900029182434,76.7449983721599,151.53327037096025,240.0761926174164,223.79000115394592,187.7149960519746,57.34140165988356
4401363,True,A,Santa Cruz,1.5259609984988871,-121.744863,36.960096,22.526430467610897,0.2713901837571293,,T20,unknown,0.0,0.0,0.0,0.0,0.0,-10.1731536428567,-9.65871438929695,0.5144392535597504,1.0675608413588955,0.0,0.0010614101592115,0.3559531383029974,0.3691308800796683,0.0131777417766709,6.0,14.0,False,79.23750667572023,129.63119411468506,118.52999758720398,69.51999836880714,151.53327037096025,222.34979557991028,225.2600009441376,182.43499598558992,60.11119574587792
4401369,True,A,Santa Cruz,2.469510956276219,-121.819849,36.882314,31.203407800433805,1.581206605102112,,T20,unknown,0.0,0.0,0.0239841986455981,0.0,0.0,-11.754895350173344,-11.6132429282882,0.1416524218851442,4.383322108991044,0.0226674191121143,0.2912277401555054,0.3694761284111487,0.4655125802889715,0.0960364518778227,6.0,14.0,False,79.23750667572023,109.97149848937988,112.0700011253357,67.69999848026782,151.53327037096025,193.0911934375763,209.69000244140625,191.6849961988628,44.37000264506787
4401370,True,A,Santa Cruz,1.2075701485166717,-121.820878,36.883211,24.75062863020836,1.6727765558914225,,T20,not_flooded,0.0,0.8072173523577965,0.0,0.0101733956107236,0.0,-14.141448121943023,-13.312436009445593,0.8290121124974323,4.741067405502772,0.2608612195278008,0.91285430929682,0.3417175139353975,0.4173720374725336,0.075654523537136,6.0,14.0,False,79.23750667572023,109.97149848937988,112.0700011253357,67.69999848026782,151.53327037096025,193.0911934375763,209.69000244140625,191.6849961988628,44.37000264506787
4401378,True,A,Santa Cruz,3.1885267269674613,-121.756315,36.977107,44.81010843636656,0.4656972337065306,,T20,unknown,0.0,0.1225347323423686,0.0,0.0,0.0,-7.063245116660439,-6.830541156894161,0.2327039597662779,0.4882045418696492,0.0,0.5935101525308462,0.1898596469728395,0.3776413123183517,0.1877816653455121,6.0,14.0,False,79.23750667572023,129.63119411468506,122.37999749183656,69.51999836880714,151.53327037096025,222.34979557991028,239.3499998152256,182.43499598558992,60.11119574587792
