base_vh,base_vv,clear15,opt15,post_vh,post_vv,pre_vh,pre_vv,field_id,crop_class,d_vv,d_vh
0.980557507613024,0.6259857890216286,1.0,0.0,-23.375964254439165,-14.962739250376881,-25.02856103199544,-15.730912017834267,4400365,T20,0.7681727674573864,1.6525967775562762
0.34561699592971307,0.0458850392137397,0.0,0.0,-20.50731145371373,-13.350424744924757,-21.63430270991307,-13.790412115272327,4404105,T20,0.43998737034756985,1.1269912561993394
0.34671263235656247,0.0,0.0,0.0,-20.835409072008733,-12.514494073667663,-21.540504114460287,-13.29616492678419,4400385,T20,0.7816708531165268,0.7050950424515534
0.868638392857143,0.4512276785714284,0.0,0.0,-23.74545590937649,-14.517421194243289,-23.261726101173952,-14.73471971234508,4400387,T20,0.21729851810179213,-0.4837298082025363
0.915896468011843,0.19050260414790696,0.0,0.0,-23.929443205358474,-13.150294976742906,-24.10678034540464,-13.578979721424451,4400392,T20,0.4286847446815454,0.1773371400461663
0.6573747030167157,0.41539589546188393,0.0,0.0,-21.624837632831973,-13.933688357056132,-22.68518307296268,-14.619432020751162,4400396,T20,0.68574366369503,1.0603454401307069
0.031231288443742865,0.0,0.0,0.0,-18.453198399038087,-9.385364610531802,-19.21175187622149,-10.245718725182458,4400414,T20,0.8603541146506561,0.7585534771834048
0.9018481317798314,0.5382884692647649,0.0,0.0,-21.787270813237996,-13.900405901845161,-23.447888705735107,-15.193743094067383,4400426,T20,1.2933371922222214,1.6606178924971111
0.9344402959115049,0.7217596994503839,0.35641566754017767,0.0,-23.041762734372423,-15.297535926620625,-25.32962716381888,-15.767631970240586,4400462,T20,0.4700960436199608,2.287864429446458
0.0,0.0,0.0,0.0,-18.18787009429823,-11.55303864982258,-18.732737504693162,-10.903676499841668,4400469,T20,-0.649362149980913,0.5448674103949323
0.21405312767780638,0.050679397723099526,0.0,0.0,-20.346517717324474,-13.837886690761549,-21.054066795466788,-13.483546689767376,4400475,T20,-0.3543400009941724,0.7075490781423142
0.4401020573465088,0.0,0.0,0.0,-20.69740600359697,-10.401213375464286,-21.64620116901077,-10.888364189135258,4400484,T20,0.4871508136709721,0.9487951654137987
1.0,0.9031712242781508,0.0,0.0,-25.24815858178402,-15.599164891567964,-26.91168531511516,-17.246890640021014,4400496,T20,1.64772574845305,1.6635267333311425
0.596819615256503,0.011948072172931262,0.41275787634048117,0.0,-21.828193629960218,-11.346395409185332,-22.253116006394837,-12.057062399527277,4400497,T20,0.7106669903419451,0.42492237643461905
1.0,0.9835926449787835,0.5936350777934936,0.0,-23.339069509829727,-15.82594379782896,-25.336163798466504,-16.376618104913103,4400548,T20,0.550674307084142,1.9970942886367773
0.7006706286462024,0.6705741235483342,0.0,0.0,-22.121158347629382,-13.754385878888973,-23.160419707538395,-15.297145300878372,4400549,T20,1.5427594219893983,1.0392613599090126
1.0,0.8980749141919119,0.0,0.0,-26.374166003571503,-15.87127281464133,-25.811161369269485,-16.7787069531582,4400557,T20,0.9074341385168694,-0.5630046343020183
0.7902031816034022,0.782012915419751,0.0,0.0,-22.71514295838658,-14.806379118596974,-23.757229302334355,-16.05756173514073,4400564,T20,1.2511826165437565,1.0420863439477763
0.7320242838171123,0.0,0.0,0.0,-20.185194869063263,-7.764667524312846,-22.779068798205017,-8.55514223439594,4400579,T20,0.7904747100830933,2.593873929141754
0.20148254979008412,3.055543672885716e-05,0.7841197284232784,0.0,-20.60740739754213,-9.187405693382837,-20.578074967130803,-9.860347932403545,4400581,T20,0.672942239020708,-0.02933243041132627
0.25659134893306856,0.057682157488626935,0.0,0.0,-21.099073172641965,-14.108977642107682,-21.442789842507977,-13.519474150849389,4404616,T20,-0.5895034912582933,0.3437166698660121
0.9808529809280673,0.1898933773839916,0.6594083195675028,0.0,-24.99544234321439,-13.798741950655476,-23.74575394743034,-14.317269389436282,4400603,T20,0.5185274387808061,-1.2496883957840481
