feb_n,feb_ndvi,post_n,post_ndvi,pre_n,pre_ndvi,unit_id,COUNTY,ACRES,lon,lat,sequence,d_ndvi
4.048456511343711,0.40539613959529075,14.0,0.37222353688500437,6.048456511343711,0.4206256041764757,4402662,Santa Cruz,1.460303872759841,-121.809202,36.88724,A,-0.04840206729147134
4.225441441441441,0.3000667348987347,14.000252252252254,0.37060781802465237,6.2254414414414425,0.3150566387439634,4404670,Santa Cruz,2.1508129091089305,-121.805565,36.88983,A,0.05555117928068898
4.332514059055763,0.1311100070625644,14.0,0.13937253619445128,6.3325140590557645,0.128195708610318,4404671,Santa Cruz,25.00079072181193,-121.806064,36.882028,A,0.01117682758413327
4.0,0.25688102581470645,14.0,0.3083983089456932,6.0,0.2713475023579246,4402696,Santa Cruz,13.203415778709696,-121.825053,36.888949,A,0.0370508065877686
6.0,0.49459611863730446,14.0,0.43645124523098017,8.0,0.5082606878428173,4402698,Santa Cruz,0.7715721728738176,-121.829836,36.916065,A,-0.07180944261183714
4.0,0.5523719527284255,14.0,0.5335029359194752,6.0,0.5740507565784309,4402700,Santa Cruz,1.360376062759661,-121.82352,36.88335,A,-0.04054782065895568
5.352218976970199,0.3807532395815583,14.0,0.39571907218357816,7.352218976970199,0.40258581146912537,4402702,Santa Cruz,2.9980694350219994,-121.813885,36.887268,A,-0.006866739285547208
4.0,0.430208124220121,14.0,0.36998673423305617,6.0,0.44579353563463725,4402725,Santa Cruz,2.307329661083029,-121.819398,36.877932,A,-0.07580680140158108
4.0,0.29030606258504377,14.0,0.3326161396008576,6.0,0.29333619615873036,4402769,Santa Cruz,2.449598757914876,-121.823501,36.879173,A,0.03927994344212726
4.0,0.21136987565266363,16.0,0.30875435330257806,6.0,0.2204354461838584,4402771,Santa Cruz,2.441122023175694,-121.754476,36.96436,A,0.08831890711871965
6.0,0.6005715441188249,15.805566370284634,0.6067466354869149,8.0,0.6182465521358865,4402775,Santa Cruz,22.052358770503584,-121.852559,36.933018,A,-0.011499916648971653
2.0,0.20819685040727998,7.6186169258756316,0.28056911369954846,3.0,0.21264784495688926,4402780,Santa Cruz,9.050354105568426,-121.755668,36.936613,A,0.06792126874265919
2.0,0.13685831876828491,8.0814863319132,0.2253370827311157,3.0,0.15804926009674466,4402789,Santa Cruz,9.338087877166856,-121.727445,36.938813,A,0.06728782263437103
6.0,0.29954511742948586,16.0,0.43101640731768653,8.0,0.3132300310668196,4402795,Santa Cruz,4.046308315625354,-121.849566,36.943338,A,0.11778637625086691
6.0,0.475439833839944,14.987796423790403,0.4531718577226407,8.0,0.5012111881401244,4404144,Santa Cruz,6.473664774664077,-121.841798,36.932485,A,-0.04803933041748376
6.0,0.5219276158735398,14.0,0.5700107852201605,8.0,0.5384847251683893,4402802,Santa Cruz,3.025543095257428,-122.221803,37.03447,A,0.031526060051771165
8.0,0.4835780722117613,28.0,0.5418701350576159,12.0,0.4682625041181771,4402870,Santa Cruz,0.9388318651691204,-121.784455,36.962157,A,0.07360763093943884
6.0,0.16792603764575903,15.674834735975788,0.2873782385836422,8.0,0.17133588078547873,4404676,Santa Cruz,5.828563095076391,-121.852968,36.938276,A,0.11604235779816346
6.0,0.277506312317691,16.0,0.4281954839421301,8.0,0.29703291401328236,4404677,Santa Cruz,3.2747591476493056,-121.844555,36.931808,A,0.13116256992884773
6.0,0.2785998067616209,15.678502767634798,0.41435372312262,8.0,0.29874085570162917,4404678,Santa Cruz,6.002502876088894,-121.84304,36.931739,A,0.1156128674209908
6.0,0.5267345104181222,14.0,0.49655822105214076,8.0,0.540301827646149,4403000,Santa Cruz,0.3794931844348556,-121.831688,36.916708,A,-0.04374360659400822
4.0,0.293508879966714,14.0,0.34576351445405173,6.0,0.30907995135050437,4403012,Santa Cruz,2.649354162132463,-121.813078,36.907621,A,0.03668356310354737
2.0,0.5695548468099983,7.302823018458198,0.5309618885608196,2.4040864672786495,0.5678446642163888,4404261,Santa Cruz,15.678356141956206,-121.717544,36.911921,A,-0.03688277565556919
2.0,0.2767697939137789,8.0,0.39794598717062096,2.003305568226553,0.2766630270174723,4404262,Santa Cruz,12.376471425308145,-121.714504,36.9131,A,0.12128296015314866
6.0,0.25058009271467163,14.0,0.3063825223410566,8.0,0.2605985791139924,4403072,Santa Cruz,2.1632725468086966,-121.817064,36.905981,A,0.045783943227064194
4.764129181084199,0.278046640875774,14.0,0.29509247866090743,6.764129181084199,0.2866426898301886,4403073,Santa Cruz,1.3410208976196851,-121.817549,36.907214,A,0.00844978883071884
5.9726401173687025,0.27703322666042385,14.0,0.3598570060988441,7.972640117368701,0.2835496760856958,4404345,Santa Cruz,36.49720424927402,-121.8179,36.899813,A,0.07630733001314827
4.0,0.28059395932878606,14.0,0.34154473664117774,6.0,0.29595492165294895,4403095,Santa Cruz,3.2715651295069743,-121.811979,36.899932,A,0.04558981498822878
4.0,0.24046350450170761,14.0,0.3194811158787723,6.0,0.2509186243462136,4403096,Santa Cruz,3.721867151566512,-121.810125,36.900775,A,0.06856249153255872
4.0,0.26433399495437426,14.0,0.32859926121437455,6.0,0.2754675880862102,4403097,Santa Cruz,3.4167447296608398,-121.810282,36.899513,A,0.05313167312816436
4.0,0.2987001210937673,14.0,0.33713095128077647,6.0,0.29546482519956707,4403098,Santa Cruz,2.0646471974413902,-121.808635,36.901294,A,0.0416661260812094
4.0,0.2492009496250382,14.0,0.3032451913603159,6.0,0.26618390014644155,4403099,Santa Cruz,0.9264766148840622,-121.808858,36.902567,A,0.03706129121387436
5.538430136160375,0.09641718734784328,14.0,0.1525200175117496,7.53843013616038,0.09424268114962878,4404686,Santa Cruz,12.322986648490373,-121.81908,36.893182,A,0.05827733636212082
5.580944418541082,0.10579049085413374,14.0,0.15737004100786203,7.580944418541083,0.10425042494443176,4405204,Santa Cruz,4.813367213026112,-121.820921,36.892605,A,0.05311961606343027
5.021018444757644,0.10939304603863995,14.0,0.16798315815249995,7.021018444757641,0.11550134954271749,4404687,Santa Cruz,5.050951620162451,-121.819976,36.89142,A,0.052481808609782465
6.0,0.0793555395658687,14.0,0.10708300321120222,8.0,0.07274514791116166,4404346,Santa Cruz,7.901196671449344,-121.816503,36.894216,A,0.03433785530004056
4.0,0.5614405109234444,14.0,0.5304662363314862,6.0,0.5823262047001743,4404347,Santa Cruz,16.819414044434648,-121.827664,36.888761,A,-0.051859968368688114
4.0,0.10304606684553838,14.0,0.1818931651241576,6.0,0.10211120883920569,4404348,Santa Cruz,19.87674986530402,-121.78856,36.892623,A,0.07978195628495191
4.0,0.3719681125686068,14.0,0.38058088128940404,6.0,0.38646505306139073,4404349,Santa Cruz,16.737652904214315,-121.826175,36.886347,A,-0.00588417177198669
4.08817715436675,0.0012073722931599334,14.0,0.023098426274182814,6.0881771543667496,-0.0084387003115703,4404350,Santa Cruz,33.07724781783626,-121.806422,36.879009,A,0.03153712658575311
4.0,0.5822914277043877,14.0,0.5577220821995603,6.0,0.6174135838347059,4403165,Santa Cruz,2.1483580269950733,-121.822328,36.884312,A,-0.05969150163514558
6.0,0.5482141510747579,14.0,0.4518844472553309,8.0,0.5539262916661215,4403200,Santa Cruz,1.2508305335776058,-121.82787,36.91573,A,-0.10204184441079062
5.566085252714612,0.2929009899566954,14.0,0.3596126035459891,7.566085252714612,0.3071868114799297,4403237,Santa Cruz,13.686289284601555,-121.812729,36.89802,A,0.05242579206605941
4.0216617210682495,0.3151091953496944,14.0,0.36399812273143173,6.021661721068248,0.33498805326437553,4403242,Santa Cruz,2.3484559543177896,-121.810414,36.898899,A,0.0290100694670562
4.351991508854254,0.28869385401414543,14.0,0.37353931294061077,6.351991508854254,0.30005216691825093,4403273,Santa Cruz,4.153301475497409,-121.808507,36.898859,A,0.07348714602235984
6.0,0.2416335207113385,14.0,0.32030783785134814,8.0,0.2471417815243906,4404269,Santa Cruz,7.672247748907445,-121.837232,36.913115,A,0.07316605632695755
4.0,0.25421108651337615,13.947828954701118,0.3003036000296853,5.9848158898010695,0.26393766090810805,4404365,Santa Cruz,50.67612809393972,-121.815568,36.883322,A,0.03636593912157726
2.0,0.18968645869753925,7.933941580026875,0.27019692737071904,3.0,0.19370049272087994,4404479,Santa Cruz,5.469609269925701,-121.756623,36.933476,A,0.0764964346498391
6.0,0.29062128558139505,14.0,0.4305565718508444,8.0,0.32715016513679507,4404523,Santa Cruz,0.5687031765334128,-121.821043,36.920056,A,0.10340640671404933
6.0,0.40458665387673826,14.0,0.3842738083394297,8.0,0.4178320137259635,4405212,Santa Cruz,17.005330073081005,-121.825078,36.910369,A,-0.03355820538653381
4.0,0.09849838080723482,14.001566010221108,0.1287698104207462,6.0,0.08772494260057812,4404699,Santa Cruz,29.452647347162884,-121.805523,36.866061,A,0.041044867820168085
4.50558168113544,0.18656152444403049,14.0,0.28469178620828656,6.505581681135439,0.19833115531246406,4404700,Santa Cruz,12.71728832424241,-121.815996,36.919677,A,0.0863606308958225
6.0,0.31458112056840615,14.0,0.37669910970651665,8.0,0.32594654633951714,4404702,Santa Cruz,24.119652929887398,-121.867545,36.945873,A,0.050752563366999515
4.0,0.4638965191626937,14.0,0.4300193568818904,6.0,0.44136378429631223,4404777,Santa Cruz,1.609541067569105,-121.802142,36.946519,A,-0.01134442741442182
4.0,0.49946032816531793,14.0,0.4807736479159538,6.0,0.49340911170231155,4404760,Santa Cruz,1.2971119330659375,-121.800814,36.945309,A,-0.01263546378635777
6.0,0.5981168448776527,16.0,0.5490295487639317,8.0,0.6207253318909216,4404703,Santa Cruz,0.7702295891915397,-121.848091,36.936771,A,-0.07169578312698988
4.0,0.12204645121350799,14.0,0.14331209589060645,6.0,0.1211710114109823,4404746,Santa Cruz,1.6033048993805148,-121.813507,36.923217,A,0.02214108447962415
4.0,0.5676670904520068,14.0,0.4741439172685883,6.0,0.5694688531356632,4404728,Santa Cruz,10.81300691972286,-121.812803,36.927563,A,-0.09532493586707491
2.0,0.6385792329638597,7.140354816977316,0.5992793849359791,2.934710681937271,0.653222486328129,4404715,Santa Cruz,5.1638605919968885,-121.641483,36.901624,A,-0.05394310139214986
4.0,0.3361600075970768,14.002760108500818,0.42490329670536564,6.0,0.34107663829481577,4404737,Santa Cruz,4.872975308524496,-121.79981,36.912282,A,0.08382665841054987
2.0,0.6432145802881425,8.0,0.6045177762921553,2.9789296223257673,0.6575242607414234,4404745,Santa Cruz,12.425013000431068,-121.702531,36.919753,A,-0.05300648444926814
8.0,0.12770129385989948,28.00061273101874,0.18415862416279127,12.0,0.11272114513041942,4405475,Santa Cruz,10.100941740011798,-121.775208,36.966613,A,0.07143747903237185
2.0,0.16537029441707585,7.026446957878314,0.26423782024654596,3.0,0.16782005646497059,4405476,Santa Cruz,19.83186014878222,-121.638415,36.901532,A,0.09641776378157538
4.0,0.3452072785270874,14.147364655672185,0.44348823845138696,6.0,0.34456059367118574,4405322,Santa Cruz,6.2654914592188256,-121.727596,36.957838,A,0.09892764478020122
6.0,0.26440341129570566,14.0,0.366474186448413,8.0,0.27096996473528256,4404618,Santa Cruz,11.19460368784552,-121.867959,36.943291,A,0.09550422171313044
6.0,0.32820322384651085,14.0,0.4432385923652968,8.0,0.3389992438652107,4405303,Santa Cruz,5.037714512884435,-121.865103,36.945235,A,0.1042393485000861
2.0,0.5377821560691648,7.870293933708568,0.675914693391999,3.0,0.5629978855877292,4405283,Santa Cruz,1.2421052044338696,-121.753654,36.949712,A,0.11291680780426983
4.0,0.26494520512604236,14.0,0.22800539816159662,6.0,0.2490019442532322,4405292,Santa Cruz,4.005814423288171,-121.799957,36.914124,A,-0.020996546091635565
4.0,0.3421070396195561,14.99161913078142,0.40526249837878286,6.0,0.3534353741755029,4405479,Santa Cruz,8.151469447671928,-121.79604,36.913829,A,0.05182712420327995
4.0,0.5478916122781755,14.0,0.5255881847082146,6.0,0.5609455097243952,4405270,Santa Cruz,1.8256558284101208,-121.797273,36.917591,A,-0.03535732501618061
2.0,0.18158029365858494,7.0,0.2105115342221543,3.0,0.15327506760068216,4405305,Santa Cruz,1.1504151893108765,-121.644596,36.897501,A,0.05723646662147214
4.0,0.1983237588854116,14.0,0.23788292973755676,6.0,0.1997134550116389,4405238,Santa Cruz,20.25472898625388,-121.781393,36.89069,A,0.03816947472591786
4.0,0.11651483018792766,14.0,0.20307074486884674,6.0,0.11528852378305335,4401813,Santa Cruz,9.939797582302454,-121.784938,36.894468,A,0.0877822210857934
6.0,0.26125075937968917,15.638611886717191,0.35877185937554784,8.0,0.2855788380829358,4405299,Santa Cruz,2.5200871737682458,-121.850481,36.924736,A,0.07319302129261201
4.0,0.1274936174728421,16.0,0.317411240752703,6.0,0.13355788193492407,4405529,Santa Cruz,1.1469104656458846,-121.758703,36.975685,A,0.18385335881777892
4.0,0.3953037639829334,14.70985538744462,0.18839883522939332,6.0,0.3628191175077069,4405549,Santa Cruz,0.930225983003696,-121.745513,36.959535,A,-0.17442028227831358
4.0,0.4598604880704252,14.0,0.397695847338677,6.0,0.4629523032449129,4405566,Santa Cruz,1.3238421933649898,-121.801115,36.947209,A,-0.06525645590623586
2.0,0.6836739700061214,8.0,0.6564010082385118,2.3180530578182115,0.6834386461058933,4405569,Santa Cruz,19.7443427093805,-121.696855,36.92751,A,-0.02703763786738156
6.0,0.21507194638112026,14.0,0.26413465544101816,8.0,0.21493661131884406,4405574,Santa Cruz,0.8202415569724261,-121.825186,36.907637,A,0.0491980441221741
6.0,0.11589341009573628,14.0,0.14790567903589485,8.0,0.10557122900455568,4405555,Santa Cruz,1.3541918264294732,-121.821535,36.90448,A,0.04233445003133918
4.0,0.14195271763876563,14.0,0.19357535698117118,6.0,0.13849531856679784,4405525,Santa Cruz,2.3457741163150265,-121.772758,36.891812,A,0.05508003841437334
4.760462211118053,0.18477619516892907,14.0,0.3973190492915607,6.760462211118053,0.2095076235540451,4405506,Santa Cruz,17.85067869515812,-121.812187,36.876826,A,0.1878114257375156
2.0,0.5437471706101568,7.114868353123382,0.5419880585933129,2.008604371020478,0.5440350440732277,4405582,Santa Cruz,3.607538537407288,-121.642656,36.902807,A,-0.0020469854799147758
2.0,0.6542683126496011,7.811611219830397,0.625162720877558,3.0,0.6752324330830063,4405583,Santa Cruz,2.372150975698368,-121.641399,36.900715,A,-0.05006971220544831
4.0,0.07476436414096674,14.0,0.12310907857925445,6.0,0.06672129437272967,4405552,Santa Cruz,14.31354578424247,-121.771916,36.888941,A,0.05638778420652478
5.992212287280069,0.49556464047950455,14.0,0.4617246851767728,7.99221228728007,0.5072783892165695,4405531,Santa Cruz,0.269864282030318,-121.811074,36.888305,A,-0.04555370403979675
6.0,0.5067091947307695,15.53736054852798,0.4915168342816218,8.0,0.5261295774410468,4405534,Santa Cruz,20.506207551608316,-121.849872,36.930688,A,-0.03461274315942503
4.0,0.25315122410850993,14.0,0.24234953598585693,6.0,0.24129641285014808,4405542,Santa Cruz,1.1666607711822714,-121.800652,36.913298,A,0.00105312313570885
4.0,0.32710479925419583,14.0,0.446393082439074,6.0,0.3393971875484552,4405512,Santa Cruz,4.498426875641692,-121.798181,36.917585,A,0.10699589489061878
6.0,0.3485779556448887,14.495487209337844,0.45311684460772145,8.0,0.3718711572841883,4400729,Santa Cruz,48.07761539619631,-121.855302,36.93418,A,0.08124568732353316
3.0,0.28047661256372164,7.0,0.3900905683804462,4.0,0.2927659978415185,2723788,Monterey,52.52761496303827,-121.608912,36.764152,A,0.09732457053892768
3.0,0.1633214496057944,7.0,0.20331526336836314,4.0,0.15871486344439906,2723789,Monterey,18.59490155440471,-121.605612,36.77416,A,0.044600399923964085
3.0,0.16148475826552358,7.0,0.30480518815614616,3.0,0.16148475826552358,2716605,Monterey,10.31749207831361,-121.574266,36.69264,A,0.14332042989062257
2.9789983844911156,0.1512290961219078,7.0,0.21556991855839927,3.9789983844911148,0.1419484272653098,2714956,Monterey,1.0060730338456063,-121.569613,36.648603,A,0.07362149129308948
2.0,0.19979859787990384,7.062112766760673,0.3278146115482874,2.0,0.19979859787990384,2722509,Monterey,13.955142315125682,-121.619097,36.721481,A,0.12801601366838355
2.0,0.19269828689411805,7.0,0.3212433616989771,2.0,0.19269828689411805,2723792,Monterey,14.848797086649553,-121.61848,36.722859,A,0.12854507480485905
2.0,0.17158765380725535,7.0,0.3044401445017292,2.0,0.17158765380725535,2722698,Monterey,7.367147785676845,-121.617207,36.72405,A,0.13285249069447383
2.0,0.28315920874199935,7.0,0.35836442894743237,2.0,0.28315920874199935,2722699,Monterey,7.880567189479526,-121.618814,36.724718,A,0.07520522020543302
2.0,0.2764604930466199,7.0,0.3391604992145826,2.0,0.2764604930466199,2722700,Monterey,8.157877477398145,-121.616893,36.726421,A,0.06270000616796267
2.0,0.23475726173271683,7.0,0.3290929219777135,2.0,0.23475726173271683,2722702,Monterey,10.798782558048163,-121.614772,36.727274,A,0.09433566024499668
2.0,0.3166585088636427,6.912199653348133,0.467718784082554,2.038709458158214,0.31714401172999157,2725352,Monterey,68.43760414154099,-121.610817,36.724065,A,0.15057477235256245
2.0,0.14161135818521497,9.0,0.1724021698055174,2.0,0.14161135818521497,2723730,Monterey,6.378588952142464,-121.610371,36.715953,A,0.030790811620302422
3.0,0.14466719596037958,7.0135272697460564,0.24656689241492374,3.0,0.14466719596037958,2724430,Monterey,11.35481996460918,-121.576781,36.691261,A,0.10189969645454416
2.075167449876432,0.09098504028366253,8.0,0.18689105652629542,3.07516744987643,0.07978726754248175,2725354,Monterey,48.78148811305451,-121.616452,36.616475,A,0.10710378898381367
3.0,0.145368748433641,7.0,0.22233623044058573,4.0,0.139479532562537,2701301,Monterey,14.215357471060246,-121.5619,36.635977,A,0.08285669787804872
3.0681516068530765,0.12050259732241128,8.87841640601279,0.19926097790624747,4.068151606853078,0.1235203867279405,2725357,Monterey,53.41656239714164,-121.540393,36.633398,A,0.07574059117830698
3.0,0.11801714074223921,7.0,0.1770441732473854,4.0,0.11770761851662401,2701531,Monterey,22.13205286457732,-121.570667,36.624402,A,0.05933655473076138
2.07783307064303,0.08990929970455377,8.290753891653535,0.16779869530320748,3.0778330706430306,0.08349625236371644,2701578,Monterey,8.764594230133667,-121.570874,36.642747,A,0.08430244293949105
3.0267364075183534,0.2614706862048021,9.0,0.4229016819371163,4.026736407518354,0.27141702455415156,2700885,Monterey,25.025493996405192,-121.536605,36.633501,A,0.15148465738296474
3.0,0.060128285884098256,8.774322206735809,0.1165502021050929,4.0,0.05246376965074238,2716341,Monterey,19.72448774752044,-121.480014,36.612769,A,0.06408643245435053
3.0,0.5804634319903873,7.0,0.5569201108111821,3.9924315747060066,0.5430190624717469,2700718,Monterey,18.70830797808416,-121.585647,36.624443,A,0.013901048339435174
3.3968604183127358,0.5080411460671966,8.0,0.3795603184256685,4.396860418312736,0.3605486295170863,2700533,Monterey,5.20918731216585,-121.536296,36.627941,A,0.01901168890858218
3.0,0.14016817442746685,7.0,0.23756477703236392,4.0,0.136506813670546,2700107,Monterey,14.346757199198969,-121.559728,36.635114,A,0.10105796336181791
3.0,0.14522250567466036,7.0,0.1928470481800746,4.0,0.13905612525722852,2715531,Monterey,5.208466822843537,-121.54349,36.623163,A,0.05379092292284607
3.0,0.12499331526282301,7.000739035576253,0.15897272938500048,4.0,0.11323204683611339,2715519,Monterey,21.95826835470403,-121.60826,36.62116,A,0.04574068254888709
2.189676130835584,0.3866068762054348,7.630778419921653,0.2399613032188399,3.189676130835582,0.39061828917269276,2725362,Monterey,33.286025226099355,-121.612811,36.607577,A,-0.15065698595385285
2.0,0.09221751389934907,8.0,0.136426828435031,3.0,0.08144056585938728,2725363,Monterey,23.566064051707603,-121.618351,36.61429,A,0.054986262575643735
4.0,0.36129116351263274,8.0,0.31963441097075385,5.0,0.2876383529150423,2715257,Monterey,1.584494515469967,-121.535088,36.627856,A,0.03199605805571154
3.0,0.2821747787677885,9.0,0.39399829011669774,4.0,0.28210782160143755,2725365,Monterey,44.046592310960136,-121.532175,36.636981,A,0.11189046851526019
3.0,0.12124615949283457,7.0,0.18590520218692386,3.119860883627394,0.11998042976113948,2716527,Monterey,14.983628790326062,-121.559124,36.64551,A,0.06592477242578437
3.0,0.15139449801886606,7.179033426472111,0.19244714128205306,4.0,0.1453051257612147,2713245,Monterey,5.9883457924854335,-121.547025,36.621,A,0.047142015520838354
3.0,0.19346709115726884,8.867459571094024,0.19260427916202277,4.0,0.18539322673240194,2723811,Monterey,21.05014393263398,-121.485614,36.609873,A,0.0072110524296208345
3.4161710129855334,0.10327891935383585,7.374023235769692,0.1640123632867546,4.416171012985534,0.09797294147641315,2713020,Monterey,10.91225032333853,-121.540616,36.625066,A,0.06603942181034143
3.0,0.09630932232479546,8.0,0.14524893042684958,4.0,0.08732593768279896,2712849,Monterey,4.145708591559472,-121.601801,36.596976,A,0.05792299274405062
3.0,0.1552332774128535,7.612597192506394,0.28275724701878474,4.0,0.15217242457094296,2712741,Monterey,14.880713688985448,-121.53825,36.620073,A,0.13058482244784178
2.0102124206571252,0.08945297055660731,7.5749202485131315,0.15368970976685276,3.0102124206571252,0.07879967612189602,2725373,Monterey,40.39101273431281,-121.621637,36.610954,A,0.07489003364495674
3.0,0.28903432321054995,7.0,0.3840029214354571,4.0,0.29334470292328607,2712255,Monterey,15.147698806533782,-121.540343,36.622005,A,0.09065821851217104
3.0,0.07841225771301656,7.250275201401715,0.15710549257075726,4.0,0.07346680773372846,2725376,Monterey,20.36883443920953,-121.556013,36.616318,A,0.0836386848370288
2.9924230575691224,0.46153136248442295,8.0,0.37587886957999395,3.992423057569122,0.4606064045300055,2725377,Monterey,45.69057442692821,-121.607417,36.610522,A,-0.08472753495001156
3.512144033320418,0.10658940949086834,8.0,0.18009532453905092,4.5121440333204195,0.10344217401427279,2725378,Monterey,6.402311325601845,-121.540055,36.626555,A,0.07665315052477813
3.0,0.11738741173946515,7.0,0.18489803278825492,3.713099196300781,0.10889104856272293,2725380,Monterey,17.633327237758106,-121.557421,36.646998,A,0.076006984225532
3.0,0.14387803606522173,7.008542236614373,0.22401563881202116,4.0,0.13777749631292868,2711350,Monterey,13.88493805739681,-121.561113,36.632478,A,0.08623814249909248
3.4908194329131734,0.13796917633578185,7.974941505019245,0.2557635960902653,4.490819432913175,0.13816875457346783,2710853,Monterey,15.431180584395124,-121.536243,36.621425,A,0.11759484151679744
2.0,0.08933245622791915,8.0,0.13527069947735085,3.0,0.07867275381264963,2725384,Monterey,23.11902295283169,-121.619835,36.612897,A,0.05659794566470122
3.006015979352097,0.12566991086072274,7.0,0.20074380018020485,4.006015979352096,0.12053556246104864,2710485,Monterey,4.092072747181563,-121.545049,36.624745,A,0.08020823771915621
3.0,0.12656788827385945,7.0,0.19838776544290568,4.0,0.1266481615383876,2721846,Monterey,12.388411645300213,-121.572123,36.625892,A,0.07173960390451808
3.0,0.15460671053126196,7.0,0.215128892287257,4.0,0.14764966652470357,2708952,Monterey,4.079950704691218,-121.546042,36.621663,A,0.06747922576255344
3.0,0.21853916969780826,8.0,0.27259736337308765,4.0,0.20475170646403104,2716794,Monterey,5.395015405461483,-121.491978,36.609627,A,0.06784565690905661
3.0,0.13007269082898767,7.0,0.27959632300189763,4.0,0.11914801581339775,2701089,Monterey,22.889554214125425,-121.604446,36.624827,A,0.1604483071884999
3.0,0.060428017275176445,8.653498405222786,0.1061099837109953,4.0,0.055537139094065796,2717046,Monterey,8.83775229184493,-121.478313,36.61117,A,0.0505728446169295
3.0,0.12290590061230836,8.0,0.19212789933446528,4.0,0.11805748395164253,2701633,Monterey,2.41762292348018,-121.599903,36.596488,A,0.07407041538282275
3.0,0.13825919443668785,7.0,0.25767351673205174,4.0,0.13113489756454025,2721870,Monterey,10.992647827074634,-121.557976,36.62983,A,0.1265386191675115
3.0,0.11969421447311453,8.0,0.19844897160089772,4.0,0.11175484053339159,2714531,Monterey,3.797792228930242,-121.600381,36.59573,A,0.08669413106750613
3.0,0.134548863232474,7.0,0.25428626016517825,4.0,0.12466904118464822,2714517,Monterey,18.22002509721355,-121.606503,36.626067,A,0.12961721898053002
2.6336125593111133,0.10132335339979524,7.0,0.2102717001233116,3.633612559311113,0.09105012070527915,2721888,Monterey,13.261559298622863,-121.583503,36.632605,A,0.11922157941803244
2.1211861387943105,0.16425028007554265,7.0,0.2642548517598888,3.1211861387943096,0.15506697147028564,2721889,Monterey,18.759384769524026,-121.58497,36.630669,A,0.10918788028960313
3.0,0.10429110230998319,7.0,0.17750298643486653,4.0,0.09887378570683854,2725392,Monterey,25.41117454501396,-121.556425,36.628605,A,0.078629200728028
3.0,0.3036609009743886,7.031030223911638,0.4287753078297677,4.0,0.30160235099204713,2723821,Monterey,12.135535049185982,-121.620172,36.593633,A,0.12717295683772056
3.0,0.12194218478377125,8.0,0.19685013830120426,4.0,0.11891221151682331,2724509,Monterey,11.283636264747567,-121.600792,36.598463,A,0.07793792678438095
3.0,0.13361665649321547,7.0,0.203868003557997,4.0,0.13043424474491933,2721920,Monterey,16.578985355467292,-121.55447,36.625945,A,0.07343375881307768
3.0,0.1371091865714911,7.0,0.25165206641637244,4.0,0.12898447794868229,2713637,Monterey,9.991305835215153,-121.563051,36.639557,A,0.12266758846769016
3.0,0.10082536407686893,7.1109888395240155,0.1891378378373278,4.0,0.09635844656469153,2722153,Monterey,9.463377416631472,-121.556998,36.631808,A,0.09277939127263626
3.0,0.12918317221184641,7.0,0.22721877686988848,4.0,0.12292206406961183,2722154,Monterey,10.391334341460118,-121.559055,36.627777,A,0.10429671280027665
3.0,0.30561185287300374,7.0,0.46314031488570684,4.0,0.3130098790739474,2725394,Monterey,13.925847830976863,-121.619054,36.591292,A,0.15013043581175944
3.0,0.12770479599880014,7.1464333476098485,0.22412968346196238,4.0,0.12034877060463772,2723564,Monterey,8.86323660145384,-121.564513,36.639998,A,0.10378091285732466
2.0,0.13828243572527268,7.0,0.21858034464120718,2.0,0.13828243572527268,2716268,Monterey,34.49150217759315,-121.589577,36.657038,A,0.0802979089159345
3.0,0.2540217829177237,6.719360688075078,0.38439122454714175,4.0,0.2588392491060955,2701233,Monterey,12.66044268863347,-121.613227,36.769234,A,0.12555197544104624
2.0,0.3305085287124632,7.0,0.3992715045775609,2.0,0.3305085287124632,2716288,Monterey,28.464973810921528,-121.595245,36.717081,A,0.06876297586509766
3.0,0.06181785819820981,7.0,0.13655351343907784,3.0,0.06181785819820981,2725397,Monterey,30.23050194350646,-121.590192,36.671508,A,0.07473565524086803
3.0,0.10769824953173805,7.0,0.23124535192476803,3.0,0.10769824953173805,2716297,Monterey,35.305520794843176,-121.584458,36.688755,A,0.12354710239302998
2.9627996325064725,0.31201532247604513,7.0,0.4467559090458059,3.9627996325064734,0.3273481737317311,2716298,Monterey,4.641248227179473,-121.627858,36.768748,A,0.11940773531407484
2.0,0.13918291123067905,6.979226053491655,0.19758784489909278,3.0,0.13822208045227888,2725398,Monterey,80.1682204102463,-121.628743,36.756028,A,0.05936576444681391
3.0,0.14545875275949188,7.0,0.18502732242749279,4.0,0.14097035617251424,2725400,Monterey,1.803768609104312,-121.616714,36.776403,A,0.04405696625497854
2.0,0.11987373068990678,6.0,0.18245971270500555,3.0,0.11145135657169437,2701624,Monterey,22.145866868231398,-121.651951,36.740131,A,0.07100835613331118
3.0,0.11586947689310147,7.0,0.1955147769504199,4.0,0.10502947094350362,2701640,Monterey,63.71861004767903,-121.592246,36.775342,A,0.09048530600691629
2.0,0.1929762960856679,6.386726586951287,0.2712183860633377,2.0,0.1929762960856679,2722251,Monterey,4.834705283677381,-121.616822,36.719866,A,0.0782420899776698
2.0,0.11646782608284585,7.024416227577671,0.23440822379592477,2.0,0.11646782608284585,2716346,Monterey,8.08753412801238,-121.60612,36.720748,A,0.11794039771307892
