base_vh,base_vv,unit_id
0.1135374832663989,0.011570089883342892,4404144
0.0,0.0,4402802
0.0,0.0,4402870
0.027079406376934723,0.0,4404676
0.07191732339200603,0.0,4404677
0.008748048462640153,0.0,4404678
0.0,0.0,4403000
0.43525085369057004,0.12158888597028866,4403012
0.07501727371434216,0.020136215575955005,4404261
0.5037523510775901,0.08445133191279297,4404262
0.9907153783216535,0.10319803635587492,4403072
0.9783160322952711,0.6264705882352942,4403073
0.8559540871276046,0.25771928187993454,4404345
0.8193569771295992,0.0,4403095
0.9582683550620672,0.03711558854718982,4403096
0.8455216635433837,0.027364475852882077,4403097
0.9189716644773878,0.024019515856633505,4403098
0.6831068612648883,0.0,4403099
0.9566899462392602,0.7856667336582425,4404686
0.9977330096306896,0.8491406337926267,4405204
0.804752129419695,0.687021263557816,4404687
0.8506527210584559,0.5655805936676755,4404346
0.9372470008095976,0.5162425480238462,4404347
0.7551985428901681,0.0,4404348
0.9899815534833404,0.8648966024197762,4404349
0.11002669199403933,0.0033920588393544326,4404350
0.963292186993918,0.7210566092057439,4403165
0.37812480711067203,0.09375964446639093,4403200
0.9433079047075896,0.684477997933336,4403237
0.8620178041543026,0.3182657434882953,4403242
0.33904995996499265,0.0,4403273
0.41522494836011914,0.06296538868456851,4404269
0.9820981707307765,0.7178213664630412,4404365
0.01826154607822335,0.0,4404479
0.8180094786729857,0.15179417738659443,4404523
0.6113246162592384,0.07325525866969873,4405212
0.1036982540037048,0.0,4404699
0.43520078843147164,0.1506597638355731,4404700
0.5725162452674738,0.11672549264755387,4404702
0.0,0.0,4404777
0.0,0.0,4404760
0.0,0.0,4404703
0.11326564980994083,0.0,4404746
0.7759389015460888,0.5690509965753914,4404728
0.0,0.0,4404715
0.011817705937405814,0.0,4404737
0.6568396299775424,0.03603799759871103,4404745
0.059733615189601956,0.0,4405475
0.5993681747269889,0.20697347893915752,4405476
0.0,0.0,4405322
0.21672164934193683,0.023590679917837205,4404618
0.5265020916655173,0.39165479091006605,4405303
0.0,0.0,4405283
0.0,0.0,4405292
0.0,0.0,4405479
0.0,0.0,4405270
0.0,0.0,4405305
0.11634972560649373,0.0,4405238
0.5531174864025771,0.0,4401813
0.4747629713724647,0.11392715780430178,4405299
0.0,0.0,4405529
0.0,0.0,4405549
0.0,0.0,4405566
0.6495723481865446,0.049026176287363214,4405569
0.13655185394315827,0.0,4405574
0.8021890320373956,0.033690571200547255,4405555
0.08946518601509211,0.0,4405525
0.4846783060141698,0.047696385476211106,4405506
0.0,0.0,4405582
0.0,0.0,4405583
0.8218195402423308,0.4039554751875954,4405552
0.9281799826939717,0.060571098932794915,4405531
0.00021120439305137524,0.0,4405534
0.0,0.0,4405542
0.027134917494020683,0.0,4405512
0.5926235610605582,0.16763172154964062,4400729
0.5650352125659084,0.071507687769625,2723788
0.36156939553684925,0.041435209301356454,2723789
0.9545792832818385,0.6632612405373508,2716605
0.3907223632587123,0.2500961612431726,2714956
0.4780429037773979,0.0009271390819657569,2722509
0.5056930706003456,0.0013324763681397058,2723792
0.34533343155103297,0.048386248118955685,2722698
0.7454300387635032,0.2463843686664961,2722699
0.770073374763269,0.17766019204963976,2722700
0.48863375265667186,0.046412775001436056,2722702
0.4733678474731798,0.0002888765534195054,2725352
0.3948257835485205,0.0031001531840396824,2723730
0.8546706656373187,0.38517875808732605,2724430
0.11463931240919356,0.0,2725354
0.6034626878718511,0.2080672213814693,2701301
0.9446837504521794,0.6840439147912422,2725357
0.4632284118754404,0.0008834015165059368,2701531
0.4328457329059451,0.08944162076965308,2701578
0.9803908177994379,0.8517561967437022,2700885
0.9784476309717856,0.6608631971840967,2716341
0.6592173201460514,0.026481180707577146,2700718
0.23822656867275901,0.0676217594179997,2700533
0.632079807510341,0.2664738165400525,2700107
0.8193246644920082,0.5535546717905176,2715531
0.5452455967270271,0.0009016941241367603,2715519
0.19347921950354524,0.006899222816665459,2725362
0.22931180436837728,0.004463241663949197,2725363
0.13699232686574456,0.2178779140804457,2715257
0.9913198696746979,0.903362625395813,2725365
0.8632575207845247,0.18399228743806095,2716527
0.8503182241539892,0.2910586774293696,2713245
0.12234699710497692,0.0,2723811
0.8076460071089203,0.2673894306452876,2713020
0.09625598444045483,0.0,2712849
0.6921202316964985,0.06957678860303709,2712741
0.32468229199716186,0.002097863102414562,2725373
0.6621762135748276,0.0069610559906571265,2712255
0.8752166377816292,0.32706496276686936,2725376
0.35010846060737927,0.058102925376382106,2725377
0.9024239635800076,0.23117251065478497,2725378
0.9966310690300562,0.766015633601233,2725380
0.9886103511808386,0.830042990341131,2711350
0.6029234910810881,0.009807029461342993,2710853
0.2568232752393144,0.005409564513256793,2725384
0.9943825555576641,0.5963220921184976,2710485
0.4909651194107441,0.007985769671612625,2721846
0.9431865828092243,0.44577854011816287,2708952
0.05669561210236025,0.0,2716794
0.5063086884301161,0.1274924573714363,2701089
0.7136693934574594,0.1384424781871381,2717046
0.1898572068899276,0.0,2701633
0.9881801032916261,0.25496499247567844,2721870
0.690464517710504,0.029415369530579726,2714531
0.7423303212723081,0.08803568461548293,2714517
0.13669380821275853,0.0009841251244801124,2721888
0.11430192774477883,0.0,2721889
0.9738648169651044,0.9240909368697674,2725392
0.09175961655371895,0.019140317533452363,2723821
0.5970615129701822,0.10196013723023194,2724509
0.8795837972883196,0.30754835268688424,2721920
0.8765848153480951,0.5486321360470096,2713637
0.9645476270643596,0.4524961197020587,2722153
0.9792532671431562,0.624151439935405,2722154
0.4679522938236345,0.17159608175651556,2725394
0.8575349410438173,0.45225379565935653,2723564
0.9376126622223622,0.3551113248852587,2716268
0.2841188938850021,0.005011088104485473,2701233
0.5528811841811356,0.0,2716288
0.9678497361450484,0.4422830126691443,2725397
0.8698367271576283,0.16694142575789547,2716297
0.08649461287897765,0.0438820679863025,2716298
0.53013498617262,0.13709799067860534,2725398
0.12775179161481362,0.0,2725400
0.741003338389376,0.05489601249881773,2701624
0.38594066098661683,0.06013412309368191,2701640
0.3492496589358799,0.006034828665436159,2722251
0.4482642787903217,0.23777029167026573,2716346
0.0,0.0,2700772
0.248947645964974,0.004820012767020381,2717233
0.2931636502666579,0.044697859324830974,2716357
0.9316758813494225,0.49908448628515806,2700543
0.61698934070874,0.14130608699627423,2700464
0.37487608698380015,0.0021896527925915695,2700459
0.7506363482097403,0.00737940643225236,2716366
0.8234945237436243,0.3723162389782926,2700356
0.6492945901414252,0.14640258135383763,2700201
0.20607573866000836,0.003858812847576893,2723831
0.5699291717127232,0.08424773997822549,2717244
0.1524104789955045,0.009035144052970743,2700094
0.7363691734441618,0.27390634516857154,2700053
0.7322862668521042,0.10252447915934985,2722276
0.6477607031264272,0.10397061779377635,2715626
0.4155123271609173,0.1811621771643476,2722285
0.3037176186831791,0.02176921233485625,2715449
0.4970279313614973,0.12829101579973878,2722288
0.953414157215487,0.2333554947203753,2725404
0.3774777782990361,1.1038410910365345e-05,2725405
0.9734108030922249,0.5158461765719632,2716423
0.900108067471691,0.29392338620360986,2715084
0.874043346839025,0.3506013248440413,2715035
0.7721663699177729,0.0,2716438
0.42592081190237824,0.0,2723834
0.3725963159711339,0.023367359488377815,2723835
0.7123566898286722,0.050473974948662195,2716456
0.400703429217435,0.0,2714591
0.165569351103011,0.0069521965295971455,2717290
0.9616567702186027,0.6447623257488412,2714524
0.8852416339281487,0.49358640602073167,2714354
0.7694553269736416,0.3235976177509179,2714246
0.8235756385068763,0.4669814310159074,2723838
0.7924715228802974,0.6608992478096329,2716486
0.9776411845162569,0.4834434685167181,2717296
0.5206433238034155,0.007326803709058495,2714048
0.4306415235123539,0.11872339703912226,2723839
0.0478705466952313,0.0030697056256446882,2713811
0.34876201820811714,0.3205564536714031,2713782
0.39333085465223055,0.009138270089635678,2725412
0.5799154154012088,0.027783296907079934,2713736
0.0,0.0,2713586
0.8401182954698212,0.4271649415243984,2713585
0.7598325437920018,0.32400572876501044,2713574
0.6971785893757396,0.07276418810484853,2725414
0.13877826408878025,0.0012420645873585426,2717321
0.9232736007707999,0.38464632267959,2716539
0.9524593537764972,0.7376240758623965,2713148
0.6818022697758455,0.1660041781943425,2713116
0.5557631470358996,0.059390903672458854,2723842
0.726758692687566,0.024364759007882607,2725415
0.7960711854517164,0.24924632889234663,2712783
0.7032478341087759,0.00958858094015723,2716563
0.6494821927338225,0.2200723931409048,2712749
